danceability_bin,energy_bin,valence_bin,acousticness_bin,tempo_bin,popularity
5,6,2,4,3,28.1
5,6,2,4,4,49.45454545454545
5,6,2,4,5,28.23076923076923
5,6,2,4,6,21.0
5,6,2,4,7,61.0
5,6,2,5,2,39.0
5,6,2,5,3,24.666666666666668
5,6,2,5,4,37.714285714285715
5,6,2,5,5,40.333333333333336
5,6,2,5,6,0.0
5,6,2,5,7,63.0
5,6,2,6,3,46.0
5,6,2,6,4,41.5
5,6,2,6,5,40.666666666666664
5,6,2,7,3,31.5
5,6,2,7,4,61.0
5,6,2,7,5,61.0
5,6,2,7,7,21.0
5,6,2,8,2,23.0
5,6,2,8,3,33.5
5,6,2,8,4,23.5
5,6,2,8,5,22.5
5,6,3,0,3,34.51724137931034
5,6,3,0,4,36.36842105263158
5,6,3,0,5,37.333333333333336
5,6,3,0,6,54.857142857142854
5,6,3,0,7,42.42857142857143
5,6,3,1,2,32.0
5,6,3,1,3,42.61538461538461
5,6,3,1,4,38.81818181818182
5,6,3,1,5,28.166666666666668
5,6,3,1,6,47.92307692307692
5,6,3,1,7,42.0
5,6,3,2,2,44.0
5,6,3,2,3,46.7
5,6,3,2,4,51.5
5,6,3,2,5,35.625
5,6,3,2,6,46.6
5,6,3,3,3,43.785714285714285
5,6,3,3,4,48.125
5,6,3,3,5,40.76190476190476
5,6,3,3,6,53.666666666666664
5,6,3,3,7,0.0
5,6,3,3,8,18.0
5,6,3,4,2,55.0
5,6,3,4,3,43.0
5,6,3,4,4,54.666666666666664
5,6,3,4,5,23.76923076923077
5,6,3,4,6,55.0
5,6,3,4,8,18.0
5,6,3,5,2,41.0
5,6,3,5,3,46.36363636363637
5,6,3,5,4,30.166666666666668
5,6,3,5,5,48.125
5,6,3,5,6,24.6
5,6,3,6,3,45.666666666666664
5,6,3,6,4,38.75
5,6,3,6,5,41.75
5,6,3,6,6,31.5
5,6,3,7,2,0.0
5,6,3,7,3,26.666666666666668
5,6,3,7,4,31.0
5,6,3,7,5,60.42857142857143
5,6,3,7,6,50.333333333333336
5,6,3,8,2,22.0
5,6,3,8,3,39.666666666666664
5,6,3,8,4,46.5
5,6,3,8,5,21.5
5,6,3,9,3,21.0
5,6,4,0,2,39.0
5,6,4,0,3,42.2
5,6,4,0,4,34.76470588235294
5,6,4,0,5,39.45
5,6,4,0,6,50.75675675675676
5,6,4,0,7,28.55
5,6,4,1,2,35.5
5,6,4,1,3,26.352941176470587
5,6,4,1,4,35.8125
5,6,4,1,5,42.266666666666666
5,6,4,1,6,25.545454545454547
5,6,4,1,7,8.5
5,6,4,2,3,43.857142857142854
5,6,4,2,4,20.0
5,6,4,2,5,41.333333333333336
5,6,4,2,6,36.375
5,6,4,2,7,32.0
5,6,4,3,2,34.0
5,6,4,3,3,31.57894736842105
5,6,4,3,4,41.8
5,6,4,3,5,21.857142857142858
5,6,4,3,6,25.22222222222222
5,6,4,3,7,0.0
5,6,4,4,3,52.125
5,6,4,4,4,55.5
5,6,4,4,5,42.0
5,6,4,4,6,21.5
5,6,4,5,3,32.81818181818182
5,6,4,5,4,44.25
5,6,4,5,5,36.25
5,6,4,5,6,52.77777777777778
5,6,4,5,7,43.0
5,6,4,5,8,57.0
5,6,4,6,3,37.0
5,6,4,6,4,42.666666666666664
5,6,4,6,5,48.27272727272727
5,6,4,6,6,53.6
5,6,4,7,3,29.5
5,6,4,7,4,47.1
5,6,4,7,5,44.5
5,6,4,7,7,69.0
5,6,4,8,2,23.0
5,6,4,8,3,22.0
5,6,4,8,4,44.0
5,6,4,8,5,36.0
5,6,4,8,7,19.0
5,6,4,9,3,23.666666666666668
5,6,5,0,3,44.57692307692308
5,6,5,0,4,42.57142857142857
5,6,5,0,5,32.629629629629626
5,6,5,0,6,31.90909090909091
5,6,5,0,7,28.846153846153847
5,6,5,0,8,24.0
5,6,5,1,3,38.18181818181818
5,6,5,1,4,42.6875
5,6,5,1,5,25.0
5,6,5,1,6,34.0
5,6,5,1,7,43.0
5,6,5,2,3,39.7
5,6,5,2,4,52.18181818181818
5,6,5,2,5,52.0
5,6,5,2,6,34.8
5,6,5,2,7,45.0
5,6,5,3,3,40.8125
5,6,5,3,4,51.0
5,6,5,3,5,48.285714285714285
5,6,5,3,6,28.0
5,6,5,3,7,36.333333333333336
5,6,5,4,2,21.0
5,6,5,4,3,50.0
5,6,5,4,4,34.25
5,6,5,4,5,34.0
5,6,5,4,6,34.25
5,6,5,4,7,51.0
5,6,5,5,2,18.0
5,6,5,5,3,45.15384615384615
5,6,5,5,4,27.076923076923077
5,6,5,5,5,27.666666666666668
5,6,5,5,6,42.38461538461539
5,6,5,6,3,41.333333333333336
5,6,5,6,4,43.375
5,6,5,6,5,48.06666666666667
5,6,5,6,6,36.0
5,6,5,6,8,41.0
5,6,5,7,2,23.0
5,6,5,7,3,31.4
5,6,5,7,4,37.666666666666664
5,6,5,7,5,24.11111111111111
5,6,5,7,6,49.0
5,6,5,7,7,19.0
5,6,5,8,3,23.4
5,6,5,8,4,30.75
5,6,5,8,5,40.0
5,6,5,9,3,27.0
5,6,5,9,4,15.0
5,6,5,9,5,22.0
5,6,6,0,3,30.77777777777778
5,6,6,0,4,49.27777777777778
5,6,6,0,5,41.28125
5,6,6,0,6,47.888888888888886
5,6,6,0,7,36.8
5,6,6,1,3,46.5
5,6,6,1,4,31.0
5,6,6,1,5,34.09090909090909
5,6,6,1,6,38.142857142857146
5,6,6,1,7,26.4
5,6,6,1,8,71.0
5,6,6,2,2,14.4
5,6,6,2,3,41.111111111111114
5,6,6,2,4,41.0
5,6,6,2,5,38.125
5,6,6,2,7,22.0
5,6,6,3,2,45.5
5,6,6,3,3,42.333333333333336
5,6,6,3,4,49.90909090909091
5,6,6,3,5,36.4
5,6,6,3,6,67.0
5,6,6,3,7,54.0
5,6,6,4,2,18.0
5,6,6,4,3,45.142857142857146
5,6,6,4,4,35.5
5,6,6,4,5,49.833333333333336
5,6,6,4,6,43.55555555555556
5,6,6,5,3,37.833333333333336
5,6,6,5,4,40.142857142857146
5,6,6,5,5,24.2
5,6,6,5,6,60.0
5,6,6,5,7,19.0
5,6,6,6,2,67.0
5,6,6,6,3,48.07692307692308
5,6,6,6,4,27.0
5,6,6,6,5,44.166666666666664
5,6,6,6,6,10.0
5,6,6,6,7,58.0
5,6,6,6,8,62.0
5,6,6,7,2,63.0
5,6,6,7,3,39.0
5,6,6,7,4,20.333333333333332
5,6,6,7,5,39.7
5,6,6,7,6,44.0
5,6,6,7,7,63.0
5,6,6,8,3,22.0
5,6,6,8,4,33.2
5,6,6,8,5,42.75
5,6,6,8,8,66.0
5,6,6,9,3,23.0
5,6,6,9,4,10.5
5,6,6,9,5,37.0
5,6,7,0,3,45.15384615384615
5,6,7,0,4,37.375
5,6,7,0,5,44.61538461538461
5,6,7,0,6,33.0
5,6,7,0,7,51.0
5,6,7,1,3,59.2
5,6,7,1,4,37.142857142857146
5,6,7,1,5,25.0
5,6,7,1,6,13.19047619047619
5,6,7,1,7,8.0
5,6,7,1,8,18.0
5,6,7,2,2,45.0
5,6,7,2,3,2.088888888888889
5,6,7,2,4,25.0
5,6,7,2,5,35.5
5,6,7,2,7,18.0
5,6,7,3,3,50.75
5,6,7,3,4,37.666666666666664
5,6,7,3,5,42.25
5,6,7,3,6,45.0
5,6,7,3,7,33.0
5,6,7,3,8,44.0
5,6,7,4,2,10.0
5,6,7,4,3,45.111111111111114
5,6,7,4,4,39.0
5,6,7,4,5,26.142857142857142
5,6,7,4,6,32.0
5,6,7,5,3,60.5
5,6,7,5,4,25.0
5,6,7,5,5,15.466666666666667
5,6,7,5,6,36.0
5,6,7,5,7,46.0
5,6,7,6,2,43.0
5,6,7,6,3,43.6
5,6,7,6,4,21.0
5,6,7,6,5,49.5
5,6,7,6,6,34.25
5,6,7,6,7,41.75
5,6,7,7,2,44.0
5,6,7,7,3,40.5
5,6,7,7,4,32.0
5,6,7,7,5,45.2
5,6,7,7,6,45.5
5,6,7,8,3,56.0
5,6,7,8,4,29.8
5,6,7,8,5,32.0
5,6,7,8,6,28.5
5,6,7,9,2,24.0
5,6,7,9,5,22.666666666666668
5,6,8,0,3,3.877551020408163
5,6,8,0,4,41.857142857142854
5,6,8,0,5,25.25
5,6,8,0,6,46.0
5,6,8,1,3,53.5
5,6,8,1,4,46.0
5,6,8,1,5,38.0
5,6,8,1,6,16.727272727272727
5,6,8,1,7,41.0
5,6,8,2,3,31.0
5,6,8,2,4,29.0
5,6,8,2,5,28.0
5,6,8,2,6,34.666666666666664
5,6,8,2,7,57.0
5,6,8,3,4,29.6
5,6,8,3,5,55.0
5,6,8,3,6,40.9
5,6,8,4,2,0.0
5,6,8,4,3,39.2
5,6,8,4,4,43.666666666666664
5,6,8,4,5,34.0
5,6,8,4,6,38.666666666666664
5,6,8,4,7,27.0
5,6,8,5,3,16.0
5,6,8,5,4,27.625
5,6,8,5,5,26.0
5,6,8,5,6,36.666666666666664
5,6,8,5,7,34.0
5,6,8,6,3,43.5
5,6,8,6,4,30.25
5,6,8,6,5,32.4
5,6,8,6,6,28.666666666666668
5,6,8,6,7,32.0
5,6,8,6,8,36.0
5,6,8,7,3,43.5
5,6,8,7,4,22.666666666666668
5,6,8,7,5,38.5
5,6,8,7,6,40.75
5,6,8,7,7,26.0
5,6,8,7,8,0.0
5,6,8,8,3,38.0
5,6,8,8,4,33.0
5,6,8,8,6,41.0
5,6,8,9,4,19.0
5,6,8,9,7,11.0
5,6,9,0,4,24.0
5,6,9,0,5,34.25
5,6,9,0,6,37.714285714285715
5,6,9,0,7,25.166666666666668
5,6,9,1,3,48.25
5,6,9,1,4,36.0
5,6,9,1,5,47.0
5,6,9,1,7,0.0
5,6,9,2,3,45.5
5,6,9,2,4,16.0
5,6,9,2,6,29.0
5,6,9,2,7,49.857142857142854
5,6,9,2,8,29.0
5,6,9,3,2,54.0
5,6,9,3,3,56.0
5,6,9,3,4,11.625
5,6,9,3,5,27.0
5,6,9,4,3,0.6666666666666666
5,6,9,4,4,29.0
5,6,9,4,5,20.0
5,6,9,4,6,38.75
5,6,9,4,7,28.0
5,6,9,4,8,33.0
5,6,9,5,3,15.571428571428571
5,6,9,5,4,54.0
5,6,9,5,5,21.833333333333332
5,6,9,5,6,33.333333333333336
5,6,9,5,7,47.5
5,6,9,5,8,31.0
5,6,9,6,3,46.875
5,6,9,6,4,31.5
5,6,9,6,5,43.5
5,6,9,6,7,16.0
5,6,9,6,8,32.0
5,6,9,7,3,27.666666666666668
5,6,9,7,4,38.333333333333336
5,6,9,7,5,11.777777777777779
5,6,9,7,6,31.0
5,6,9,7,7,65.0
5,6,9,8,3,42.0
5,6,9,8,5,23.5
5,6,9,8,6,37.0
5,6,9,8,7,7.0
5,6,9,8,8,49.0
5,6,9,9,4,25.333333333333332
5,6,9,9,5,27.0
5,6,9,9,6,10.0
5,7,0,0,3,30.714285714285715
5,7,0,0,4,44.388888888888886
5,7,0,0,5,22.852941176470587
5,7,0,0,6,34.0
5,7,0,0,7,27.666666666666668
5,7,0,1,3,46.0
5,7,0,1,5,26.5
5,7,0,1,6,20.0
5,7,0,1,7,48.0
5,7,0,2,4,39.0
5,7,0,2,5,23.25
5,7,0,3,5,52.0
5,7,0,5,5,61.0
5,7,0,7,3,22.0
5,7,0,8,1,23.0
5,7,0,8,3,23.0
5,7,0,8,4,9.0
5,7,1,0,2,26.5
5,7,1,0,3,50.72727272727273
5,7,1,0,4,44.95454545454545
5,7,1,0,5,40.858695652173914
5,7,1,0,6,37.05555555555556
5,7,1,0,7,25.22222222222222
5,7,1,1,3,34.5
5,7,1,1,4,42.625
5,7,1,1,5,30.333333333333332
5,7,1,1,6,34.0
5,7,1,2,3,37.333333333333336
5,7,1,2,4,47.0
5,7,1,2,5,49.75
5,7,1,2,6,46.5
5,7,1,3,3,37.0
5,7,1,3,5,35.75
5,7,1,4,3,22.0
5,7,1,4,4,36.0
5,7,1,4,5,36.0
5,7,1,4,6,44.57142857142857
5,7,1,5,5,23.0
5,7,1,5,6,35.0
5,7,1,6,5,47.666666666666664
5,7,1,7,2,21.0
5,7,1,7,3,21.0
5,7,1,7,4,22.0
5,7,1,7,5,36.0
5,7,1,7,7,30.0
5,7,1,8,3,22.0
5,7,1,8,4,23.0
5,7,1,8,6,22.0
5,7,1,9,1,21.0
5,7,2,0,2,43.0
5,7,2,0,3,36.97222222222222
5,7,2,0,4,42.63768115942029
5,7,2,0,5,42.43478260869565
5,7,2,0,6,42.5625
5,7,2,0,7,19.0
5,7,2,1,3,19.333333333333332
5,7,2,1,4,51.666666666666664
5,7,2,1,5,39.78947368421053
5,7,2,1,6,16.4
5,7,2,1,7,28.0
5,7,2,2,3,49.333333333333336
5,7,2,2,4,19.57894736842105
5,7,2,2,5,59.27272727272727
5,7,2,2,6,58.333333333333336
5,7,2,2,7,62.0
5,7,2,3,3,34.666666666666664
5,7,2,3,5,47.75
5,7,2,3,6,0.0
5,7,2,3,7,55.333333333333336
5,7,2,4,3,40.0
5,7,2,4,4,45.5
5,7,2,4,5,42.0
5,7,2,4,6,44.0
5,7,2,5,2,27.0
5,7,2,5,3,43.0
5,7,2,5,4,61.0
5,7,2,5,5,34.5
5,7,2,5,6,43.285714285714285
5,7,2,6,3,27.0
5,7,2,6,5,47.0
5,7,2,6,6,0.0
5,7,2,7,3,25.5
5,7,2,7,4,24.0
5,7,2,7,5,16.5
5,7,2,8,5,24.5
5,7,3,0,3,37.14
5,7,3,0,4,35.69230769230769
5,7,3,0,5,36.583333333333336
5,7,3,0,6,46.65714285714286
5,7,3,0,7,37.53846153846154
5,7,3,0,8,37.0
5,7,3,0,9,17.0
5,7,3,1,2,42.25
5,7,3,1,3,44.25
5,7,3,1,4,42.1764705882353
5,7,3,1,5,45.0
5,7,3,1,6,47.166666666666664
5,7,3,1,7,30.428571428571427
5,7,3,1,8,60.0
5,7,3,2,2,23.0
5,7,3,2,3,33.75
5,7,3,2,4,53.916666666666664
5,7,3,2,5,57.111111111111114
5,7,3,2,6,43.42857142857143
5,7,3,2,7,50.333333333333336
5,7,3,3,3,56.333333333333336
5,7,3,3,4,31.5
5,7,3,3,5,23.0
5,7,3,3,6,37.0
5,7,3,3,7,42.0
5,7,3,4,3,34.0
5,7,3,4,4,41.285714285714285
5,7,3,4,5,40.714285714285715
5,7,3,4,6,43.333333333333336
5,7,3,4,7,21.0
5,7,3,5,3,37.0
5,7,3,5,4,46.0
5,7,3,5,5,38.0
5,7,3,5,6,39.0
5,7,3,6,3,22.0
5,7,3,6,4,41.5
5,7,3,6,5,65.0
5,7,3,6,6,46.0
5,7,3,7,3,29.0
5,7,3,7,5,35.333333333333336
5,7,3,7,6,52.0
5,7,3,8,3,22.0
5,7,3,8,4,23.6
5,7,3,8,5,22.0
5,7,3,9,5,22.0
5,7,4,0,3,40.895833333333336
5,7,4,0,4,38.11764705882353
5,7,4,0,5,28.646153846153847
5,7,4,0,6,44.5945945945946
5,7,4,0,7,39.6
5,7,4,0,8,11.0
5,7,4,1,3,37.69565217391305
5,7,4,1,4,22.4
5,7,4,1,5,40.1
5,7,4,1,6,37.44444444444444
5,7,4,1,7,49.666666666666664
5,7,4,2,2,22.0
5,7,4,2,3,18.78787878787879
5,7,4,2,4,21.5
5,7,4,2,5,33.0
5,7,4,2,6,46.8
5,7,4,2,7,32.0
5,7,4,3,3,45.0
5,7,4,3,4,56.0
5,7,4,3,5,52.916666666666664
5,7,4,3,6,55.0
5,7,4,4,2,64.0
5,7,4,4,3,41.30769230769231
5,7,4,4,4,53.2
5,7,4,4,5,34.45454545454545
5,7,4,4,6,45.0
5,7,4,4,7,31.0
5,7,4,5,3,33.285714285714285
5,7,4,5,4,55.0
5,7,4,5,5,24.5
5,7,4,5,6,38.5
5,7,4,5,7,66.0
5,7,4,6,3,36.0
5,7,4,6,4,47.666666666666664
5,7,4,6,5,42.4
5,7,4,6,6,46.25
5,7,4,7,2,20.0
5,7,4,7,3,27.0
5,7,4,7,4,22.5
5,7,4,7,6,28.666666666666668
5,7,4,7,7,24.0
5,7,4,8,2,21.5
5,7,4,8,3,22.333333333333332
5,7,4,8,4,22.0
5,7,4,9,2,22.0
5,7,4,9,3,23.0
5,7,5,0,2,25.0
5,7,5,0,3,41.020833333333336
5,7,5,0,4,32.45454545454545
5,7,5,0,5,41.440677966101696
5,7,5,0,6,18.645833333333332
5,7,5,0,7,50.44444444444444
5,7,5,1,2,23.333333333333332
5,7,5,1,3,43.8
5,7,5,1,4,54.166666666666664
5,7,5,1,5,43.5
5,7,5,1,6,34.5
5,7,5,1,7,42.5
5,7,5,2,3,25.866666666666667
5,7,5,2,4,43.0
5,7,5,2,5,39.18181818181818
5,7,5,2,6,49.0
5,7,5,2,7,34.0
5,7,5,2,8,36.0
5,7,5,3,3,35.0
5,7,5,3,4,53.285714285714285
5,7,5,3,5,40.9
5,7,5,3,6,46.857142857142854
5,7,5,3,7,48.666666666666664
5,7,5,4,3,41.625
5,7,5,4,4,54.5
5,7,5,4,5,36.0
5,7,5,4,6,46.7
5,7,5,4,7,43.5
5,7,5,5,3,28.0
5,7,5,5,4,40.0
5,7,5,5,5,46.8
5,7,5,5,6,24.625
5,7,5,5,7,42.666666666666664
5,7,5,6,3,40.5
5,7,5,6,4,42.0
5,7,5,6,5,47.77777777777778
5,7,5,6,6,40.333333333333336
5,7,5,7,3,37.111111111111114
5,7,5,7,4,27.333333333333332
5,7,5,7,5,53.0
5,7,5,7,6,47.0
5,7,5,8,3,23.0
5,7,5,8,4,22.5
5,7,5,8,5,31.25
5,7,5,8,6,24.666666666666668
5,7,6,0,3,37.705882352941174
5,7,6,0,4,37.91111111111111
5,7,6,0,5,23.49056603773585
5,7,6,0,6,34.07692307692308
5,7,6,0,7,34.0
5,7,6,0,8,2.0
5,7,6,1,3,40.833333333333336
5,7,6,1,4,44.857142857142854
5,7,6,1,5,36.833333333333336
5,7,6,1,6,41.81818181818182
5,7,6,1,7,41.0
5,7,6,2,2,40.333333333333336
5,7,6,2,3,42.714285714285715
5,7,6,2,4,51.57142857142857
5,7,6,2,5,8.891891891891891
5,7,6,2,6,39.72727272727273
5,7,6,2,7,26.857142857142858
5,7,6,3,3,48.0
5,7,6,3,4,21.5
5,7,6,3,5,42.666666666666664
5,7,6,3,6,41.888888888888886
5,7,6,3,7,63.142857142857146
5,7,6,4,2,32.0
5,7,6,4,3,48.875
5,7,6,4,4,52.666666666666664
5,7,6,4,5,33.666666666666664
5,7,6,4,6,47.625
5,7,6,4,7,51.0
5,7,6,4,8,59.0
5,7,6,5,3,37.2
5,7,6,5,4,33.5
5,7,6,5,5,33.666666666666664
5,7,6,5,6,48.77777777777778
5,7,6,5,7,38.25
5,7,6,6,3,28.833333333333332
5,7,6,6,4,41.111111111111114
5,7,6,6,5,48.714285714285715
5,7,6,6,6,50.75
5,7,6,6,7,44.5
5,7,6,7,2,22.5
5,7,6,7,3,29.333333333333332
5,7,6,7,4,41.0
5,7,6,7,5,45.0
5,7,6,7,6,47.333333333333336
5,7,6,8,3,22.666666666666668
5,7,6,8,4,25.5
5,7,6,8,6,44.0
5,7,7,0,3,24.666666666666668
5,7,7,0,4,26.2
5,7,7,0,5,42.18867924528302
5,7,7,0,6,43.26086956521739
5,7,7,0,7,38.111111111111114
5,7,7,0,8,26.0
5,7,7,1,3,46.5
5,7,7,1,4,50.72727272727273
5,7,7,1,5,17.333333333333332
5,7,7,1,6,18.333333333333332
5,7,7,1,7,27.0
5,7,7,2,2,69.0
5,7,7,2,3,32.25
5,7,7,2,4,35.666666666666664
5,7,7,2,5,49.6
5,7,7,2,6,62.6
5,7,7,2,7,32.5
5,7,7,3,3,49.0
5,7,7,3,4,48.714285714285715
5,7,7,3,5,37.4
5,7,7,3,6,39.375
5,7,7,3,7,31.666666666666668
5,7,7,4,3,45.4
5,7,7,4,4,43.0
5,7,7,4,5,41.5
5,7,7,4,6,37.285714285714285
5,7,7,4,7,41.0
5,7,7,5,3,49.27272727272727
5,7,7,5,4,26.2
5,7,7,5,5,43.5
5,7,7,5,6,45.0
5,7,7,6,3,47.2
5,7,7,6,4,34.642857142857146
5,7,7,6,5,37.5
5,7,7,6,6,44.333333333333336
5,7,7,6,7,33.0
5,7,7,7,3,43.666666666666664
5,7,7,7,4,39.333333333333336
5,7,7,7,5,36.083333333333336
5,7,7,7,6,47.0
5,7,7,8,4,38.888888888888886
5,7,7,8,5,21.0
5,7,7,8,6,49.0
5,7,7,9,2,52.0
5,7,8,0,3,23.22222222222222
5,7,8,0,4,22.428571428571427
5,7,8,0,5,22.47222222222222
5,7,8,0,6,36.142857142857146
5,7,8,0,7,29.666666666666668
5,7,8,1,3,25.5
5,7,8,1,4,37.4
5,7,8,1,5,35.5
5,7,8,1,6,52.6
5,7,8,1,8,45.0
5,7,8,2,3,47.8
5,7,8,2,4,30.6
5,7,8,2,5,34.142857142857146
5,7,8,2,6,33.0
5,7,8,2,7,49.8
5,7,8,3,3,41.25
5,7,8,3,4,19.2
5,7,8,3,5,41.5
5,7,8,3,6,37.666666666666664
5,7,8,3,7,12.636363636363637
5,7,8,3,8,32.0
5,7,8,4,3,34.25
5,7,8,4,4,34.285714285714285
5,7,8,4,5,54.0
5,7,8,4,6,45.0
5,7,8,4,7,44.0
5,7,8,5,3,50.0
5,7,8,5,4,31.0
5,7,8,5,5,33.5
5,7,8,5,6,23.333333333333332
5,7,8,5,7,58.666666666666664
5,7,8,5,8,68.0
5,7,8,6,3,43.4
5,7,8,6,4,25.333333333333332
5,7,8,6,5,40.25
5,7,8,6,6,32.0
5,7,8,6,7,51.0
5,7,8,7,3,45.0
5,7,8,7,4,36.0
5,7,8,7,5,39.0
5,7,8,7,6,47.25
5,7,8,7,7,34.0
5,7,8,8,3,45.0
5,7,8,8,4,16.0
5,7,8,9,3,20.0
5,7,9,0,3,27.0
5,7,9,0,4,35.714285714285715
5,7,9,0,5,37.625
5,7,9,0,6,34.75
5,7,9,0,7,25.125
5,7,9,0,8,22.0
5,7,9,1,3,41.25
5,7,9,1,4,32.0
5,7,9,1,5,32.75
5,7,9,1,6,12.0
5,7,9,1,7,23.0
5,7,9,2,4,44.5
5,7,9,2,7,37.0
5,7,9,2,8,42.0
5,7,9,3,3,61.25
5,7,9,3,4,22.8
5,7,9,3,5,34.5
5,7,9,3,6,38.75
5,7,9,3,7,31.666666666666668
5,7,9,3,8,26.0
5,7,9,4,3,46.0
5,7,9,4,5,34.5
5,7,9,4,6,35.333333333333336
5,7,9,4,7,0.0
5,7,9,5,3,32.142857142857146
5,7,9,5,4,36.75
5,7,9,5,5,54.5
5,7,9,5,6,27.0
5,7,9,5,8,36.0
5,7,9,6,2,0.0
5,7,9,6,3,36.0
5,7,9,6,5,33.0
5,7,9,6,6,47.5
5,7,9,7,3,62.875
5,7,9,7,4,41.666666666666664
5,7,9,7,5,36.75
5,7,9,7,6,43.5
5,7,9,7,7,41.0
5,7,9,8,4,32.5
5,7,9,8,5,30.0
5,7,9,9,5,31.0
5,8,0,0,3,48.833333333333336
5,8,0,0,4,29.956521739130434
5,8,0,0,5,38.18571428571428
5,8,0,0,6,26.53846153846154
5,8,0,0,7,28.176470588235293
5,8,0,1,3,33.0
5,8,0,1,4,0.0
5,8,0,1,5,39.833333333333336
5,8,0,1,6,31.0
5,8,0,2,4,31.0
5,8,0,2,5,25.0
5,8,0,2,6,20.0
5,8,0,2,7,11.0
5,8,0,3,5,51.0
5,8,0,5,3,20.0
5,8,0,6,4,21.0
5,8,0,7,3,21.0
5,8,0,7,4,22.0
5,8,0,8,3,24.5
5,8,0,8,4,21.5
5,8,1,0,3,40.111111111111114
5,8,1,0,4,34.46341463414634
5,8,1,0,5,33.68817204301075
5,8,1,0,6,28.0
5,8,1,0,7,33.310344827586206
5,8,1,1,3,17.0
5,8,1,1,5,30.5
5,8,1,1,6,27.0
5,8,1,1,7,25.0
5,8,1,2,5,22.0
5,8,1,3,4,21.0
5,8,1,3,5,48.0
5,8,1,3,6,15.0
5,8,1,4,4,54.0
5,8,1,4,6,20.0
5,8,1,5,4,36.0
5,8,1,6,6,6.0
5,8,1,7,4,29.0
5,8,1,8,3,19.0
5,8,1,8,4,21.0
5,8,1,8,5,20.0
5,8,2,0,3,39.78947368421053
5,8,2,0,4,47.333333333333336
5,8,2,0,5,37.859375
5,8,2,0,6,38.81578947368421
5,8,2,0,7,37.214285714285715
5,8,2,0,8,22.5
5,8,2,1,3,19.5
5,8,2,1,4,33.0
5,8,2,1,5,21.5
5,8,2,1,6,23.5
5,8,2,1,7,20.0
5,8,2,1,8,50.0
5,8,2,2,3,31.0
5,8,2,2,4,0.0
5,8,2,2,5,41.5
5,8,2,2,6,57.0
5,8,2,2,7,19.0
5,8,2,3,3,77.0
5,8,2,3,4,27.666666666666668
5,8,2,3,6,57.0
5,8,2,3,7,18.0
5,8,2,4,4,18.0
5,8,2,6,3,41.0
5,8,2,6,4,49.0
5,8,2,6,5,54.0
5,8,2,7,3,21.333333333333332
5,8,2,7,4,21.5
5,8,2,7,5,23.333333333333332
5,8,2,8,3,20.0
5,8,2,8,4,21.0
5,8,2,8,5,24.0
5,8,2,8,7,25.0
5,8,2,9,2,20.0
5,8,2,9,5,25.0
5,8,3,0,3,39.23076923076923
5,8,3,0,4,37.4375
5,8,3,0,5,40.05555555555556
5,8,3,0,6,40.377049180327866
5,8,3,0,7,34.31578947368421
5,8,3,1,3,64.8
5,8,3,1,4,49.166666666666664
5,8,3,1,5,34.0
5,8,3,1,6,34.5
5,8,3,1,7,66.0
5,8,3,2,3,34.3
5,8,3,2,4,36.0
5,8,3,2,5,37.166666666666664
5,8,3,2,6,43.75
5,8,3,2,7,28.0
5,8,3,2,8,18.0
5,8,3,3,3,12.6
5,8,3,3,4,32.0
5,8,3,3,5,49.0
5,8,3,3,6,28.5
5,8,3,4,3,41.0
5,8,3,4,4,27.5
5,8,3,4,5,53.0
5,8,3,4,6,44.666666666666664
5,8,3,4,7,50.0
5,8,3,5,3,44.0
5,8,3,6,2,44.0
5,8,3,6,4,31.5
5,8,3,7,3,24.333333333333332
5,8,3,7,4,20.0
5,8,3,7,5,13.0
5,8,3,8,2,20.0
5,8,3,8,3,22.5
5,8,3,8,4,22.0
5,8,3,8,6,48.0
5,8,3,9,3,21.0
5,8,4,0,3,40.02597402597402
5,8,4,0,4,34.132075471698116
5,8,4,0,5,33.273381294964025
5,8,4,0,6,29.11111111111111
5,8,4,0,7,34.08695652173913
5,8,4,0,8,31.0
5,8,4,1,3,46.22222222222222
5,8,4,1,4,42.46153846153846
5,8,4,1,5,46.72727272727273
5,8,4,1,6,72.83333333333333
5,8,4,1,7,48.0
5,8,4,1,8,54.333333333333336
5,8,4,2,3,33.888888888888886
5,8,4,2,4,44.0
5,8,4,2,5,34.4
5,8,4,2,6,40.0
5,8,4,2,7,49.625
5,8,4,3,3,26.5
5,8,4,3,4,23.0
5,8,4,3,5,25.0
5,8,4,3,6,29.0
5,8,4,3,7,41.5
5,8,4,4,4,49.0
5,8,4,4,5,42.0
5,8,4,4,6,51.0
5,8,4,5,3,39.0
5,8,4,5,4,25.5
5,8,4,5,5,35.333333333333336
5,8,4,6,3,43.0
5,8,4,6,4,18.0
5,8,4,6,6,46.5
5,8,4,7,3,25.0
5,8,4,7,5,22.0
5,8,4,7,6,54.0
5,8,4,8,2,23.0
5,8,4,8,3,23.166666666666668
5,8,4,8,4,23.0
5,8,4,8,5,22.0
5,8,4,9,2,26.0
5,8,5,0,3,44.785714285714285
5,8,5,0,4,37.88392857142857
5,8,5,0,5,37.032051282051285
5,8,5,0,6,33.51470588235294
5,8,5,0,7,38.18518518518518
5,8,5,1,3,48.25
5,8,5,1,4,43.785714285714285
5,8,5,1,5,28.153846153846153
